City,Cuisine,count
Brussels,"[ 'European', 'Belgian' ]",6
Brussels,"[ 'Fast Food', 'French' ]",1
Brussels,"[ 'Asian', 'Thai', 'Fusion' ]",1
Brussels,"[ 'Mexican', 'Fusion', 'Latin', 'Vegetarian Friendly' ]",1
Budapest,"[ 'Cafe', 'Mediterranean', 'European', 'Eastern European', 'Central European', 'Hungarian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Budapest,"[ 'American', 'Steakhouse', 'European', 'Gluten Free Options' ]",1
Budapest,"[ 'Fast Food', 'Mediterranean', 'Greek' ]",1
Budapest,"[ 'Hungarian', 'Fast Food', 'European' ]",1
Copenhagen,"[ 'British', 'Pub' ]",1
Copenhagen,"[ 'Japanese', 'Seafood', 'Sushi', 'Asian', 'Vegetarian Friendly', 'Vegan Options' ]",1
Copenhagen,"[ 'Indian', 'Pizza', 'Grill' ]",1
Dublin,"[ 'Irish', 'Bar', 'European', 'Pub' ]",12
Dublin,"[ 'Bar', 'Pub', 'Irish' ]",7
Dublin,"[ 'American', 'Fast Food', 'Diner', 'Vegetarian Friendly' ]",1
Dublin,"[ 'Asian', 'Thai', 'Fusion', 'Gluten Free Options', 'Vegetarian Friendly' ]",1
Dublin,"[ 'Pizza', 'Fast Food', 'Italian' ]",1
Dublin,"[ 'Argentinean', 'South American' ]",1
Dublin,"[ 'Pizza', 'European' ]",1
Dublin,"[ 'Indian', 'Balti', 'Eastern European' ]",1
Edinburgh,"[ 'Indian', 'International', 'Asian', 'Street Food', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Geneva,"[ 'French', 'Mediterranean', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Geneva,"[ 'French', 'Bar', 'European', 'Pub' ]",1
Hamburg,"[ 'Japanese', 'Seafood', 'Sushi', 'Asian', 'Healthy', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Hamburg,"[ 'German', 'Seafood', 'European', 'Vegetarian Friendly' ]",3
Hamburg,"[ 'Italian', 'Mediterranean' ]",21
Hamburg,"[ 'Fast Food', 'Grill' ]",1
Helsinki,"[ 'Contemporary', 'Scandinavian', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options' ]",1
Helsinki,"[ 'Steakhouse', 'European', 'American', 'Gluten Free Options' ]",1
Helsinki,"[ 'Japanese', 'Asian', 'Soups', 'Vegetarian Friendly' ]",1
Helsinki,"[ 'Scandinavian', 'International', 'European' ]",1
Krakow,"[ 'Italian', 'Pizza', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",2
Krakow,"[ 'Polish', 'International', 'Wine Bar', 'Vegetarian Friendly' ]",1
Krakow,"[ 'American', 'Asian', 'Healthy' ]",1
Krakow,"[ 'Polish', 'European', 'Diner', 'Eastern European' ]",1
Lisbon,"[ 'Steakhouse', 'Barbecue' ]",2
Lisbon,"[ 'European', 'Portuguese', 'International', 'Central European' ]",1
Lisbon,"[ 'Steakhouse', 'Barbecue', 'European', 'Grill', 'Portuguese', 'Mediterranean' ]",1
Ljubljana,"[ 'Italian', 'European', 'Pizza', 'Mediterranean', 'Slovenian', 'Central European' ]",1
London,"[ 'Malaysian', 'Asian', 'Thai', 'Vietnamese', 'Singaporean', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
London,"[ 'French', 'International', 'European', 'Contemporary', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
London,"[ 'American', 'Fast Food', 'Vegetarian Friendly', 'Vegan Options' ]",1
London,"[ 'Indian', 'Healthy', 'Seafood', 'Pub', 'Vegetarian Friendly', 'Vegan Options' ]",1
London,"[ 'Italian', 'Korean', 'Healthy', 'Street Food', 'Asian', 'Vegetarian Friendly' ]",1
London,"[ 'American', 'Seafood', 'Bar', 'Pub', 'Gluten Free Options' ]",1
London,"[ 'Asian', 'Nepali', 'Vegetarian Friendly', 'Vegan Options' ]",2
London,"[ 'Indian', 'Asian', 'Balti', 'Pakistani', 'Vegetarian Friendly', 'Halal' ]",1
London,"[ 'Italian', 'Cafe', 'European' ]",2
London,"[ 'American', 'Bar', 'Pub' ]",6
London,"[ 'Chinese', 'Japanese', 'Sushi', 'Asian', 'Thai', 'Fast Food', 'Vegetarian Friendly' ]",1
London,"[ 'Bar', 'British', 'Grill', 'Contemporary' ]",1
London,"[ 'Fast Food', 'Barbecue', 'Contemporary', 'Diner', 'South American', 'Central American' ]",1
London,"[ 'Cafe', 'Turkish' ]",1
London,"[ 'Steakhouse', 'Seafood' ]",1
Luxembourg,"[ 'French', 'European', 'Contemporary', 'Fusion', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Lyon,"[ 'French', 'Bar', 'Cafe', 'European', 'Gastropub', 'Vegetarian Friendly' ]",1
Lyon,"[ 'Eastern European', 'Armenian' ]",5
Lyon,"[ 'Contemporary', 'Healthy' ]",1
Madrid,"[ 'Seafood', 'Mediterranean', 'Spanish', 'Soups', 'Gluten Free Options' ]",2
Madrid,"[ 'American', 'Steakhouse', 'Fast Food', 'Gluten Free Options' ]",1
Madrid,"[ 'Mexican', 'Latin', 'Central American' ]",5
Madrid,"[ 'Chinese', 'Fast Food', 'Asian', 'Fusion', 'Taiwanese' ]",1
Madrid,"[ 'Mexican', 'Latin', 'Spanish' ]",1
Madrid,"[ 'European', 'Scandinavian' ]",1
Madrid,"[ 'American', 'Caribbean', 'Venezuelan' ]",1
Madrid,"[ 'Steakhouse', 'Spanish', 'Grill', 'Contemporary' ]",1
London,"[ 'Bar', 'British', 'International', 'Vegetarian Friendly', 'Gluten Free Options' ]",3
Amsterdam,"[ 'American', 'Steakhouse', 'Barbecue', 'Grill', 'European' ]",1
Amsterdam,"[ 'Dutch', 'Seafood', 'Delicatessen', 'Street Food' ]",1
Amsterdam,"[ 'French', 'Moroccan', 'Mediterranean', 'Healthy', 'Arabic' ]",1
Barcelona,"[ 'Italian', 'Pizza', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options' ]",22
Barcelona,"[ 'Japanese', 'Asian', 'Fusion', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Barcelona,"[ 'Latin', 'International', 'Venezuelan', 'European', 'Vegetarian Friendly', 'Vegan Options' ]",1
Barcelona,"[ 'Spanish', 'Mediterranean' ]",50
Barcelona,"[ 'Peruvian', 'Latin', 'South American' ]",3
Barcelona,"[ 'Mediterranean', 'Italian' ]",4
Barcelona,"[ 'Mediterranean', 'Barbecue' ]",1
Barcelona,"[ 'Japanese', 'Sushi', 'Asian', 'Soups', 'Fusion', 'Vegetarian Friendly', 'Vegan Options' ]",1
Berlin,"[ 'European', 'Central European', 'German', 'Spanish' ]",1
Berlin,"[ 'Mediterranean', 'Spanish' ]",3
Berlin,"[ 'Italian', 'European', 'Pizza', 'Vegetarian Friendly' ]",3
Berlin,"[ 'Japanese', 'Asian', 'Sushi' ]",1
Berlin,"[ 'French', 'Swiss', 'Cafe', 'European' ]",1
Berlin,"[ 'European', 'Swedish', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Berlin,"[ 'Steakhouse', 'German', 'Grill', 'Argentinean', 'South American' ]",1
Berlin,"[ 'European', 'Central European', 'German', 'Bar', 'Cafe' ]",1
Bratislava,"[ 'Bar', 'European', 'Pub', 'Latin' ]",1
Brussels,"[ 'French', 'Belgian', 'Bar', 'Seafood', 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options' ]",1
Brussels,"[ 'Healthy', 'Vegetarian Friendly' ]",1
Brussels,"[ 'African', 'Vegetarian Friendly' ]",2
Brussels,"[ 'Bar', 'Cafe', 'European', 'Belgian', 'Vegetarian Friendly' ]",1
Brussels,"[ 'Chinese', 'Asian', 'Thai', 'Fusion' ]",1
Budapest,"[ 'Cafe', 'European', 'International', 'Central European', 'Hungarian', 'Vegetarian Friendly', 'Vegan Options' ]",1
Budapest,"[ 'European', 'Central European', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options' ]",1
Budapest,"[ 'Asian', 'Chinese', 'Fast Food' ]",1
Copenhagen,"[ 'American', 'Grill', 'Mexican', 'Bar', 'European', 'Pub', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Copenhagen,"[ 'French', 'Cafe', 'Vegetarian Friendly' ]",1
Copenhagen,"[ 'European', 'Spanish', 'International', 'Vegetarian Friendly' ]",1
Copenhagen,"[ 'European', 'Scandinavian' ]",9
Copenhagen,"[ 'European', 'Danish', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Copenhagen,"[ 'Cafe', 'European', 'Danish', 'Scandinavian', 'Vegetarian Friendly' ]",1
Copenhagen,"[ 'French', 'Contemporary', 'Mediterranean' ]",1
Dublin,"[ 'Irish', 'Seafood', 'International', 'European', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Dublin,"[ 'Lebanese', 'Mediterranean', 'Middle Eastern', 'Vegetarian Friendly', 'Vegan Options', 'Halal' ]",1
Dublin,"[ 'Indian', 'Asian', 'Balti', 'Eastern European', 'Vegetarian Friendly' ]",1
Dublin,"[ 'Irish', 'European', 'Central European' ]",1
Dublin,[ 'Barbecue' ],2
Edinburgh,"[ 'European', 'British', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Edinburgh,"[ 'Contemporary', 'Wine Bar', 'Scottish', 'British', 'Vegetarian Friendly' ]",1
Edinburgh,"[ 'Pizza', 'Fast Food', 'Mediterranean', 'Turkish', 'Halal' ]",1
Edinburgh,[ 'Chinese' ],20
Edinburgh,"[ 'Italian', 'American', 'Pizza', 'British', 'Vegetarian Friendly' ]",1
Hamburg,"[ 'Seafood', 'Mediterranean' ]",1
Hamburg,"[ 'Italian', 'Mediterranean', 'Seafood', 'Vegetarian Friendly' ]",1
Hamburg,"[ 'Mediterranean', 'Middle Eastern' ]",2
Helsinki,"[ 'Italian', 'Cafe' ]",3
Krakow,"[ 'Italian', 'Pizza', 'Mediterranean', 'European', 'Soups', 'Vegetarian Friendly', 'Vegan Options' ]",1
Krakow,"[ 'European', 'Eastern European', 'Central European', 'Polish', 'Vegetarian Friendly' ]",1
Krakow,"[ 'Polish', 'European', 'Pub' ]",1
Krakow,"[ 'European', 'Pub', 'Fusion', 'Gastropub' ]",1
Krakow,"[ 'European', 'Swedish' ]",1
Lisbon,"[ 'Japanese', 'Sushi', 'Asian', 'Vegetarian Friendly', 'Vegan Options' ]",2
Lisbon,"[ 'Indian', 'Nepali', 'Asian', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Lisbon,"[ 'European', 'Portuguese', 'Soups' ]",3
Lisbon,"[ 'Mediterranean', 'European', 'Portuguese', 'Barbecue', 'Spanish' ]",1
Lisbon,"[ 'Indian', 'International', 'Vegetarian Friendly' ]",1
London,"[ 'Italian', 'Pizza', 'Fast Food', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
London,"[ 'Taiwanese', 'Japanese', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
London,"[ 'Bar', 'British', 'International', 'Vegetarian Friendly' ]",3
London,"[ 'Bar', 'Mediterranean', 'European', 'Spanish', 'Vegetarian Friendly' ]",1
London,"[ 'Cafe', 'Australian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
London,"[ 'Indian', 'Asian', 'Healthy', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",2
London,"[ 'French', 'European', 'Fusion', 'Vegetarian Friendly', 'Gluten Free Options' ]",2
London,"[ 'Bar', 'European', 'British', 'Contemporary', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
London,"[ 'British', 'European' ]",16
London,"[ 'Bar', 'British', 'Contemporary', 'Fusion', 'Pub', 'Vegetarian Friendly' ]",1
London,"[ 'French', 'British' ]",5
London,"[ 'British', 'Cafe' ]",8
London,"[ 'Fast Food', 'Cafe', 'Vegetarian Friendly' ]",1
London,"[ 'Brew Pub', 'British', 'Pub', 'Wine Bar' ]",1
London,"[ 'Indian', 'Fast Food', 'Asian', 'Vegetarian Friendly', 'Vegan Options' ]",2
London,"[ 'French', 'Healthy', 'Mediterranean' ]",1
London,"[ 'Mediterranean', 'Middle Eastern', 'Turkish', 'Halal', 'Vegetarian Friendly' ]",1
London,"[ 'Italian', 'Bar', 'Spanish', 'Pub', 'Healthy' ]",1
London,"[ 'European', 'Grill' ]",1
London,"[ 'Bar', 'Pub', 'Cafe' ]",1
London,"[ 'French', 'Fusion' ]",1
Luxembourg,"[ 'Indian', 'Asian', 'Tibetan', 'Nepali', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Lyon,"[ 'Fast Food', 'Asian', 'Street Food' ]",1
Madrid,"[ 'American', 'Steakhouse', 'Bar', 'Fast Food', 'Barbecue' ]",1
Madrid,[ 'Bar' ],8
Madrid,[ 'Barbecue' ],5
Amsterdam,"[ 'Asian', 'Italian', 'French', 'American', 'Indian', 'Dutch', 'Bar', 'Seafood', 'Fast Food', 'Mediterranean', 'Sushi', 'European', 'Spanish', 'Korean', 'Turkish', 'Grill', 'Vietnamese', 'Street Food', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Amsterdam,"[ 'Steakhouse', 'Dutch', 'Bar', 'Barbecue', 'European', 'Gluten Free Options' ]",1
Amsterdam,"[ 'Steakhouse', 'Barbecue', 'Grill', 'Argentinean', 'South American', 'Gluten Free Options' ]",1
Amsterdam,"[ 'Dutch', 'Bar', 'Cafe', 'International', 'European', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Amsterdam,"[ 'French', 'Dutch', 'Seafood', 'European', 'International', 'Gluten Free Options' ]",1
Amsterdam,"[ 'Lebanese', 'International', 'Mediterranean', 'Healthy' ]",1
Amsterdam,"[ 'Bar', 'Barbecue', 'Grill', 'Pub' ]",1
Athens,"[ 'Mediterranean', 'Greek', 'Barbecue' ]",1
Athens,"[ 'Seafood', 'Mediterranean', 'Sushi', 'Greek' ]",1
Athens,"[ 'American', 'Cafe', 'Diner' ]",1
Athens,"[ 'Brazilian', 'South American' ]",1
Athens,"[ 'Indian', 'Asian', 'Bangladeshi' ]",1
Barcelona,"[ 'Bar', 'Mediterranean', 'Spanish', 'Gastropub', 'Vegetarian Friendly', 'Vegan Options' ]",1
Barcelona,"[ 'Cafe', 'Gluten Free Options' ]",1
Barcelona,"[ 'Mediterranean', 'European', 'Spanish', 'Wine Bar', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options' ]",1
Barcelona,"[ 'Italian', 'Spanish', 'Argentinean', 'South American', 'Vegetarian Friendly' ]",1
Barcelona,"[ 'Cafe', 'Argentinean', 'South American', 'Vegetarian Friendly', 'Vegan Options' ]",1
Barcelona,"[ 'Mexican', 'Latin', 'Spanish', 'Healthy', 'Street Food' ]",1
Barcelona,"[ 'Mediterranean', 'Spanish', 'Bar', 'European', 'Vegetarian Friendly', 'Vegan Options' ]",1
Barcelona,"[ 'Bar', 'Pub', 'Gastropub' ]",3
Barcelona,"[ 'Venezuelan', 'Latin', 'Spanish', 'Vegetarian Friendly' ]",1
Barcelona,"[ 'Spanish', 'Wine Bar', 'Bar', 'Mediterranean', 'European' ]",1
Barcelona,"[ 'Indian', 'Middle Eastern', 'Lebanese', 'Vegetarian Friendly', 'Vegan Options', 'Halal' ]",1
Barcelona,"[ 'Peruvian', 'Spanish', 'South American' ]",1
Barcelona,"[ 'American', 'Thai', 'Fusion' ]",1
Barcelona,"[ 'Cafe', 'Mediterranean', 'Delicatessen' ]",1
Barcelona,"[ 'Mexican', 'Peruvian', 'Fusion' ]",1
Berlin,"[ 'American', 'Vegetarian Friendly' ]",6
Berlin,"[ 'Mexican', 'Indian', 'Fusion', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Berlin,"[ 'Asian', 'Thai', 'Vietnamese', 'Vegetarian Friendly', 'Vegan Options' ]",1
Berlin,"[ 'German', 'Cafe', 'European', 'Contemporary', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Berlin,"[ 'Soups', 'Asian', 'Vegetarian Friendly' ]",1
Berlin,"[ 'Austrian', 'European', 'German' ]",1
Berlin,"[ 'Sushi', 'Vietnamese' ]",6
Berlin,"[ 'Steakhouse', 'Pizza', 'European', 'Vegetarian Friendly' ]",1
Berlin,"[ 'German', 'Mediterranean', 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options' ]",1
Berlin,"[ 'Mexican', 'Bar', 'Pub' ]",1
Berlin,"[ 'Italian', 'Seafood' ]",3
Berlin,"[ 'Austrian', 'European' ]",8
Berlin,"[ 'European', 'Russian', 'Central European', 'Eastern European', 'Vegetarian Friendly' ]",1
Berlin,"[ 'Fast Food', 'Delicatessen', 'Grill' ]",1
Berlin,"[ 'Seafood', 'Mediterranean', 'Spanish', 'Grill' ]",1
Berlin,"[ 'Italian', 'Mediterranean', 'European', 'Greek' ]",2
Bratislava,"[ 'European', 'Eastern European', 'Central European', 'International' ]",1
Brussels,"[ 'Asian', 'Thai', 'Fusion', 'Vegetarian Friendly', 'Vegan Options' ]",1
Brussels,"[ 'European', 'Belgian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Brussels,"[ 'Indian', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Brussels,[ 'Portuguese' ],1
Brussels,"[ 'Bar', 'Pub', 'Pizza', 'European' ]",1
Brussels,"[ 'Belgian', 'Seafood', 'Mediterranean', 'European' ]",1
Budapest,"[ 'Street Food', 'Fast Food', 'Central European' ]",1
Budapest,"[ 'Italian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",2
Budapest,"[ 'American', 'Bar', 'Central American', 'Vegetarian Friendly' ]",1
Budapest,"[ 'Fast Food', 'Mediterranean', 'Middle Eastern', 'Israeli', 'Healthy', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Budapest,"[ 'European', 'Eastern European', 'Central European', 'Hungarian', 'Soups' ]",1
Budapest,"[ 'Bar', 'Cafe' ]",1
Budapest,"[ 'Healthy', 'Danish', 'Cafe', 'Pub', 'Wine Bar', 'Gastropub' ]",1
Copenhagen,"[ 'European', 'Cafe', 'International', 'Scandinavian', 'Danish', 'Vegetarian Friendly', 'Vegan Options' ]",1
Copenhagen,"[ 'Asian', 'Vietnamese', 'Fast Food', 'Vegetarian Friendly', 'Vegan Options' ]",1
Copenhagen,"[ 'Mexican', 'Latin', 'Spanish', 'Vegetarian Friendly' ]",1
Copenhagen,[ 'Spanish' ],5
Copenhagen,"[ 'Italian', 'French', 'Cafe', 'Diner', 'Wine Bar' ]",1
Copenhagen,"[ 'Chinese', 'Sushi', 'Japanese' ]",1
Dublin,"[ 'Irish', 'International', 'European', 'Vegetarian Friendly' ]",1
Edinburgh,"[ 'Pub', 'Diner', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Edinburgh,"[ 'Chinese', 'Fast Food', 'Asian', 'Thai' ]",2
Geneva,"[ 'Swiss', 'European', 'International', 'Gastropub', 'Vegetarian Friendly' ]",1
Geneva,"[ 'Lebanese', 'Middle Eastern', 'Mediterranean', 'Vegetarian Friendly', 'Halal' ]",1
Hamburg,"[ 'International', 'European', 'Contemporary', 'Central European', 'Vegetarian Friendly' ]",1
Hamburg,"[ 'Pizza', 'Italian', 'Mediterranean', 'Vegetarian Friendly' ]",1
Hamburg,[ 'Asian' ],16
Helsinki,"[ 'Fast Food', 'Middle Eastern', 'Vegetarian Friendly', 'Vegan Options' ]",1
Krakow,"[ 'European', 'Italian', 'Vegetarian Friendly', 'Vegan Options' ]",1
Krakow,"[ 'American', 'Fast Food', 'Canadian' ]",1
Krakow,"[ 'Italian', 'Bar', 'Pizza' ]",1
Lisbon,"[ 'Mediterranean', 'European', 'Portuguese', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",25
Lisbon,"[ 'Pizza', 'Bar', 'Vegetarian Friendly' ]",1
Lisbon,"[ 'European', 'Portuguese', 'Mediterranean', 'Contemporary', 'Wine Bar', 'Vegetarian Friendly' ]",1
Lisbon,"[ 'French', 'Pizza', 'Mediterranean' ]",1
Lisbon,"[ 'Portuguese', 'Soups' ]",1
London,"[ 'British', 'Grill', 'Contemporary', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
London,"[ 'Bar', 'Pub', 'Gastropub', 'British', 'Brew Pub', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
London,"[ 'Italian', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options' ]",3
London,"[ 'American', 'Bar', 'British', 'Central American', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
London,"[ 'American', 'Steakhouse', 'Barbecue', 'Grill' ]",2
London,"[ 'European', 'British', 'Grill', 'Vegetarian Friendly', 'Gluten Free Options' ]",3
London,"[ 'Bar', 'European', 'Contemporary', 'Vegetarian Friendly' ]",1
London,"[ 'Asian', 'Fusion', 'Japanese', 'Sushi', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
London,"[ 'European', 'British', 'International' ]",1
London,"[ 'Indian', 'Vegetarian Friendly', 'Vegan Options' ]",7
London,"[ 'European', 'Portuguese', 'Mediterranean' ]",3
London,"[ 'Chinese', 'Asian', 'Vegetarian Friendly', 'Halal' ]",2
London,[ 'Contemporary' ],8
London,"[ 'Asian', 'Indian', 'Nepali', 'Vegan Options', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
London,"[ 'Japanese', 'Sushi', 'Asian', 'Kosher' ]",1
London,"[ 'Seafood', 'British', 'Fast Food', 'Gluten Free Options' ]",1
London,"[ 'Italian', 'Pizza', 'Cafe', 'European', 'Vegetarian Friendly' ]",1
London,"[ 'Bar', 'Pizza', 'Pub', 'Wine Bar' ]",1
London,"[ 'Middle Eastern', 'Asian', 'Halal' ]",1
Luxembourg,"[ 'French', 'Gastropub' ]",1
Madrid,"[ 'Mediterranean', 'French', 'Belgian', 'European', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Madrid,"[ 'Bar', 'Mediterranean', 'European', 'Spanish', 'Vegetarian Friendly' ]",15
Madrid,"[ 'Cafe', 'Mediterranean', 'European', 'Spanish', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",4
Madrid,"[ 'Bar', 'Cafe', 'Mediterranean', 'European', 'Spanish', 'International', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Madrid,"[ 'Spanish', 'Venezuelan' ]",1
Amsterdam,"[ 'American', 'Bar', 'European', 'Grill', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Amsterdam,"[ 'French', 'Gluten Free Options' ]",1
Amsterdam,"[ 'Irish', 'Bar', 'European', 'British', 'Pub', 'Vegetarian Friendly' ]",1
Amsterdam,"[ 'Dutch', 'European', 'Bar', 'International', 'Pub' ]",1
Amsterdam,"[ 'European', 'French', 'Healthy', 'Vegetarian Friendly' ]",1
Amsterdam,"[ 'Italian', 'European', 'Pub', 'Diner' ]",1
Barcelona,"[ 'Japanese', 'Sushi', 'Asian', 'Korean', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Barcelona,"[ 'Bar', 'Mediterranean', 'European', 'Spanish', 'Vegetarian Friendly' ]",18
Barcelona,"[ 'Gastropub', 'Irish', 'Bar', 'European', 'British', 'Pub', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Barcelona,"[ 'American', 'International', 'Fast Food', 'Vegetarian Friendly', 'Vegan Options' ]",1
Barcelona,"[ 'International', 'Mediterranean', 'European', 'Spanish', 'Fusion', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Barcelona,"[ 'Cafe', 'Mediterranean', 'European' ]",1
Barcelona,"[ 'International', 'European', 'Asian' ]",1
Berlin,"[ 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",5
Berlin,"[ 'International', 'German', 'European', 'Central European', 'Vegetarian Friendly' ]",1
Berlin,"[ 'Cafe', 'Mediterranean', 'European', 'Greek', 'International', 'Vegetarian Friendly', 'Vegan Options' ]",1
Berlin,"[ 'Mediterranean', 'European', 'Spanish' ]",4
Berlin,[ 'Hawaiian' ],1
Berlin,"[ 'European', 'Central European', 'International', 'Vegetarian Friendly' ]",1
Berlin,"[ 'German', 'European', 'Eastern European' ]",1
Berlin,"[ 'Italian', 'Thai', 'Vegetarian Friendly' ]",1
Berlin,"[ 'German', 'European', 'International' ]",1
Bratislava,"[ 'Italian', 'European', 'Soups', 'Central European' ]",1
Bratislava,"[ 'Cafe', 'European', 'Contemporary', 'Central European' ]",1
Bratislava,"[ 'European', 'Contemporary', 'Central European' ]",1
Brussels,"[ 'Grill', 'Mediterranean', 'European', 'Greek', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Brussels,"[ 'Chinese', 'Asian', 'Vegetarian Friendly', 'Vegan Options' ]",1
Brussels,[ 'Indian' ],10
Brussels,"[ 'French', 'Grill' ]",2
Brussels,"[ 'Indian', 'Vegetarian Friendly' ]",5
Brussels,"[ 'Belgian', 'Diner', 'Russian', 'Brew Pub', 'Cafe', 'Vegetarian Friendly' ]",1
Budapest,"[ 'Hungarian', 'International', 'European', 'Eastern European', 'Central European', 'Vegetarian Friendly' ]",1
Budapest,"[ 'European', 'Central European', 'Hungarian', 'International', 'Vegetarian Friendly', 'Vegan Options' ]",1
Budapest,"[ 'Bar', 'European', 'Central European', 'Hungarian', 'Eastern European', 'Vegetarian Friendly' ]",1
Budapest,"[ 'Pizza', 'European', 'Italian', 'Fast Food' ]",1
Budapest,"[ 'International', 'European', 'Hungarian', 'Vegetarian Friendly', 'Vegan Options' ]",1
Budapest,"[ 'Italian', 'International', 'European', 'Hungarian', 'Vegetarian Friendly' ]",1
Budapest,"[ 'European', 'Healthy', 'Hungarian' ]",1
Budapest,"[ 'Japanese', 'Seafood', 'Sushi', 'Thai', 'Soups' ]",1
Copenhagen,"[ 'Danish', 'Pub', 'Brew Pub' ]",1
Copenhagen,"[ 'Wine Bar', 'Argentinean' ]",1
Copenhagen,"[ 'Spanish', 'Bar', 'Pub' ]",1
Dublin,"[ 'Contemporary', 'Asian', 'Thai', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
